Tiempo,Extension,Carga
93.20000,7.76646,2.20458
93.30000,7.77479,2.20552
93.40000,7.78333,2.20702
93.50000,7.79208,2.20834
93.60000,7.80042,2.20991
93.70000,7.80833,2.21095
93.80000,7.81666,2.21171
93.90000,7.82500,2.21315
94.00000,7.83375,2.21512
94.10000,7.84208,2.21551
94.20000,7.85000,2.21743
94.30000,7.85833,2.21778
94.40000,7.86687,2.22030
94.50000,7.87521,2.22100
94.60000,7.88354,2.22273
94.70000,7.89166,2.22443
94.80000,7.90000,2.22426
94.90000,7.90854,2.22596
95.00000,7.91729,2.22736
95.10000,7.92542,2.22852
95.20000,7.93312,2.23103
95.30000,7.94146,2.22984
95.40000,7.95000,2.23178
95.50000,7.95833,2.23297
95.60000,7.96667,2.23422
95.70000,7.97458,2.23614
95.80000,7.98292,2.23692
95.90000,7.99187,2.23866
96.00000,8.00041,2.24027
96.10000,8.00854,2.24108
96.20000,8.01646,2.24152
96.30000,8.02500,2.24283
96.40000,8.03375,2.24433
96.50000,8.04208,2.24583
96.60000,8.05000,2.24606
96.70000,8.05812,2.24687
96.80000,8.06667,2.24857
96.90000,8.07542,2.25048
97.00000,8.08375,2.25136
97.10000,8.09167,2.25311
97.20000,8.09958,2.25350
97.30000,8.10833,2.25459
97.40000,8.11729,2.25642
97.50000,8.12562,2.25676
97.60000,8.13354,2.25978
97.70000,8.14146,2.25977
97.80000,8.15000,2.26058
97.90000,8.15875,2.26244
98.00000,8.16687,2.26414
98.10000,8.17479,2.26507
98.20000,8.18312,2.26551
98.30000,8.19167,2.26653
98.40000,8.20042,2.26883
98.50000,8.20875,2.26984
98.60000,8.21687,2.27168
98.70000,8.22500,2.27108
98.80000,8.23354,2.27306
98.90000,8.24208,2.27426
99.00000,8.25021,2.27405
99.10000,8.25833,2.27529
99.20000,8.26646,2.27742
99.30000,8.27521,2.27859
99.40000,8.28375,2.27928
99.50000,8.29187,2.28089
99.60000,8.30000,2.28242
99.70000,8.30812,2.28388
99.80000,8.31687,2.28471
99.90000,8.32542,2.28555
100.00000,8.33375,2.28718
100.10000,8.34167,2.28827
100.20000,8.35000,2.28957
100.30000,8.35833,2.29099
100.40000,8.36687,2.29171
100.50000,8.37500,2.29266
100.60000,8.38292,2.29414
100.70000,8.39146,2.29454
100.80000,8.40000,2.29683
100.90000,8.40875,2.29804
101.00000,8.41729,2.29937
101.10000,8.42521,2.29986
101.20000,8.43354,2.30181
101.30000,8.44187,2.30211
101.40000,8.45021,2.30387
101.50000,8.45854,2.30564
101.60000,8.46667,2.30614
101.70000,8.47500,2.30695
101.80000,8.48333,2.30836
101.90000,8.49166,2.30997
102.00000,8.50000,2.31140
102.10000,8.50833,2.31227
102.20000,8.51667,2.31262
102.30000,8.52500,2.31424
102.40000,8.53333,2.31541
102.50000,8.54187,2.31686
102.60000,8.55021,2.31864
102.70000,8.55833,2.31950
102.80000,8.56646,2.32026
102.90000,8.57500,2.32173
103.00000,8.58333,2.32238
103.10000,8.59146,2.32451
103.20000,8.59979,2.32474
103.30000,8.60812,2.32707
103.40000,8.61687,2.32802
103.50000,8.62541,2.32934
103.60000,8.63354,2.33025
103.70000,8.64166,2.33175
103.80000,8.64979,2.33196
103.90000,8.65833,2.33333
104.00000,8.66708,2.33421
104.10000,8.67521,2.33512
104.20000,8.68333,2.33543
104.30000,8.69146,2.33800
104.40000,8.70000,2.34001
104.50000,8.70875,2.34107
104.60000,8.71667,2.34060
104.70000,8.72479,2.34344
104.80000,8.73333,2.34458
104.90000,8.74187,2.34544
105.00000,8.75062,2.34763
105.10000,8.75854,2.34765
105.20000,8.76646,2.34811
105.30000,8.77479,2.34928
105.40000,8.78354,2.35115
105.50000,8.79187,2.35235
105.60000,8.80000,2.35225
105.70000,8.80792,2.35445
105.80000,8.81646,2.35589
105.90000,8.82541,2.35679
106.00000,8.83396,2.35858
106.10000,8.84187,2.35838
106.20000,8.84979,2.35845
106.30000,8.85833,2.36003
106.40000,8.86708,2.36237
106.50000,8.87542,2.36332
106.60000,8.88333,2.36382
106.70000,8.89146,2.36535
106.80000,8.90000,2.36616
106.90000,8.90875,2.36744
107.00000,8.91708,2.36881
107.10000,8.92500,2.36937
107.20000,8.93292,2.36987
107.30000,8.94167,2.37190
107.40000,8.95062,2.37349
107.50000,8.95896,2.37453
107.60000,8.96666,2.37512
107.70000,8.97479,2.37595
107.80000,8.98333,2.37751
107.90000,8.99208,2.37846
108.00000,9.00021,2.37948
108.10000,9.00812,2.38126
108.20000,9.01646,2.38182
108.30000,9.02500,2.38375
108.40000,9.03375,2.38532
108.50000,9.04187,2.38588
108.60000,9.05000,2.38698
108.70000,9.05812,2.38725
108.80000,9.06687,2.38894
108.90000,9.07562,2.39048
109.00000,9.08375,2.39068
109.10000,9.09167,2.39248
109.20000,9.09979,2.39289
109.30000,9.10854,2.39491
109.40000,9.11708,2.39689
109.50000,9.12500,2.39685
109.60000,9.13312,2.39777
109.70000,9.14146,2.39860
109.80000,9.15021,2.39951
109.90000,9.15875,2.40132
110.00000,9.16687,2.40212
110.10000,9.17500,2.40333
110.20000,9.18333,2.40470
110.30000,9.19166,2.40493
110.40000,9.20000,2.40691
110.50000,9.20833,2.40740
110.60000,9.21625,2.40860
110.70000,9.22500,2.40908
110.80000,9.23354,2.41130
110.90000,9.24187,2.41220
111.00000,9.25042,2.41282
111.10000,9.25833,2.41523
111.20000,9.26667,2.41522
111.30000,9.27521,2.41632
111.40000,9.28354,2.41809
111.50000,9.29187,2.41855
111.60000,9.30000,2.41969
111.70000,9.30833,2.42093
111.80000,9.31687,2.42221
111.90000,9.32521,2.42292
112.00000,9.33354,2.42365
112.10000,9.34167,2.42595
112.20000,9.35000,2.42675
112.30000,9.35854,2.42807
112.40000,9.36687,2.42973
112.50000,9.37521,2.42958
112.60000,9.38354,2.43219
112.70000,9.39167,2.43288
112.80000,9.40000,2.43343
112.90000,9.40854,2.43453
113.00000,9.41667,2.43623
113.10000,9.42500,2.43673
113.20000,9.43312,2.43719
113.30000,9.44146,2.43906
113.40000,9.45000,2.44015
113.50000,9.45875,2.44122
113.60000,9.46708,2.44188
113.70000,9.47521,2.44276
113.80000,9.48333,2.44423
113.90000,9.49187,2.44519
114.00000,9.50041,2.44570
114.10000,9.50875,2.44744
114.20000,9.51666,2.44868
114.30000,9.52479,2.44945
114.40000,9.53333,2.44971
114.50000,9.54187,2.45087
114.60000,9.55021,2.45178
114.70000,9.55833,2.45256
114.80000,9.56667,2.45546
114.90000,9.57521,2.45738
115.00000,9.58375,2.45787
115.10000,9.59187,2.45883
115.20000,9.59979,2.45797
115.30000,9.60812,2.46045
115.40000,9.61667,2.46143
115.50000,9.62521,2.46251
115.60000,9.63333,2.46412
115.70000,9.64125,2.46424
115.80000,9.64979,2.46678
115.90000,9.65854,2.46633
116.00000,9.66708,2.46724
116.10000,9.67542,2.46939
116.20000,9.68333,2.46985
116.30000,9.69166,2.47081
116.40000,9.70021,2.47227
116.50000,9.70875,2.47372
116.60000,9.71687,2.47410
116.70000,9.72479,2.47432
116.80000,9.73333,2.47613
116.90000,9.74187,2.47722
117.00000,9.75042,2.47929
117.10000,9.75833,2.47950
117.20000,9.76646,2.47999
117.30000,9.77500,2.48207
117.40000,9.78375,2.48211
117.50000,9.79208,2.48484
117.60000,9.80000,2.48459
117.70000,9.80812,2.48611
117.80000,9.81667,2.48789
117.90000,9.82521,2.48848
118.00000,9.83333,2.48906
118.10000,9.84125,2.48983
118.20000,9.84958,2.49088
118.30000,9.85812,2.49271
118.40000,9.86687,2.49348
118.50000,9.87521,2.49499
118.60000,9.88333,2.49540
118.70000,9.89167,2.49613
118.80000,9.90021,2.49773
118.90000,9.90875,2.49943
119.00000,9.91708,2.50035
119.10000,9.92500,2.50103
119.20000,9.93312,2.50137
119.30000,9.94187,2.50335
119.40000,9.95042,2.50473
119.50000,9.95854,2.50533
119.60000,9.96667,2.50530
119.70000,9.97479,2.50791
119.80000,9.98354,2.50875
119.90000,9.99208,2.51021
120.00000,10.00041,2.51063
120.10000,10.00854,2.51173
120.20000,10.01666,2.51345
120.30000,10.02521,2.51336
120.40000,10.03354,2.51591
120.50000,10.04167,2.51628
120.60000,10.04979,2.51714
120.70000,10.05833,2.51909
120.80000,10.06667,2.51950
120.90000,10.07521,2.52084
121.00000,10.08354,2.52134
121.10000,10.09187,2.52297
121.20000,10.10021,2.52450
121.30000,10.10854,2.52554
121.40000,10.11667,2.52544
121.50000,10.12500,2.52784
121.60000,10.13354,2.52810
121.70000,10.14187,2.52949
121.80000,10.15021,2.52990
121.90000,10.15833,2.53117
122.00000,10.16667,2.53183
122.10000,10.17521,2.53298
122.20000,10.18354,2.53421
122.30000,10.19187,2.53588
122.40000,10.20021,2.53728
122.50000,10.20854,2.53782
122.60000,10.21708,2.53907
122.70000,10.22500,2.54034
122.80000,10.23312,2.54047
122.90000,10.24166,2.54103
123.00000,10.25000,2.54290
123.10000,10.25854,2.54434
123.20000,10.26687,2.54480
123.30000,10.27500,2.54579
123.40000,10.28354,2.54666
123.50000,10.29229,2.54893
123.60000,10.30042,2.55024
123.70000,10.30833,2.55018
123.80000,10.31646,2.55085
123.90000,10.32500,2.55259
124.00000,10.33354,2.55263
124.10000,10.34187,2.55457
124.20000,10.35000,2.55525
124.30000,10.35812,2.55562
124.40000,10.36666,2.55815
124.50000,10.37521,2.55861
124.60000,10.38354,2.55945
124.70000,10.39167,2.56101
124.80000,10.39979,2.56170
124.90000,10.40833,2.56354
125.00000,10.41708,2.56385
125.10000,10.42542,2.56603
125.20000,10.43333,2.56436
125.30000,10.44146,2.56632
125.40000,10.45000,2.56779
125.50000,10.45854,2.56932
125.60000,10.46667,2.57045
125.70000,10.47458,2.57145
125.80000,10.48292,2.57138
125.90000,10.49187,2.57417
126.00000,10.50041,2.57487
126.10000,10.50854,2.57631
126.20000,10.51646,2.57603
126.30000,10.52500,2.57724
126.40000,10.53354,2.57849
126.50000,10.54208,2.57966
126.60000,10.55021,2.58092
126.70000,10.55812,2.58151
126.80000,10.56666,2.58307
126.90000,10.57521,2.58442
127.00000,10.58375,2.58488
127.10000,10.59167,2.58533
127.20000,10.59979,2.58600
127.30000,10.60812,2.58746
127.40000,10.61687,2.58871
127.50000,10.62542,2.59013
127.60000,10.63354,2.58987
127.70000,10.64146,2.59111
127.80000,10.65000,2.59122
127.90000,10.65854,2.59369
128.00000,10.66687,2.59502
128.10000,10.67479,2.59466
128.20000,10.68312,2.59664
128.30000,10.69166,2.59702
128.40000,10.70021,2.59788
128.50000,10.70875,2.59934
128.60000,10.71667,2.60043
128.70000,10.72500,2.60189
128.80000,10.73354,2.60272
128.90000,10.74208,2.60290
129.00000,10.75021,2.60433
129.10000,10.75833,2.60485
129.20000,10.76646,2.60588
129.30000,10.77521,2.60656
129.40000,10.78354,2.60681
129.50000,10.79187,2.60853
129.60000,10.80000,2.60994
129.70000,10.80833,2.61128
129.80000,10.81687,2.61241
129.90000,10.82542,2.61252
130.00000,10.83375,2.61378
130.10000,10.84167,2.61468
130.20000,10.85000,2.61476
130.30000,10.85833,2.61522
130.40000,10.86687,2.61707
130.50000,10.87500,2.61835
130.60000,10.88312,2.61792
130.70000,10.89167,2.62045
130.80000,10.90000,2.62100
130.90000,10.90854,2.62178
131.00000,10.91687,2.62279
131.10000,10.92521,2.62387
131.20000,10.93354,2.62612
131.30000,10.94187,2.62626
131.40000,10.95021,2.62669
131.50000,10.95854,2.62728
131.60000,10.96687,2.62857
131.70000,10.97521,2.62914
131.80000,10.98375,2.63085
131.90000,10.99187,2.63142
132.00000,11.00000,2.63304
132.10000,11.00833,2.63357
132.20000,11.01667,2.63593
132.30000,11.02500,2.63540
132.40000,11.03333,2.63777
132.50000,11.04187,2.63817
132.60000,11.05042,2.63781
132.70000,11.05854,2.63998
132.80000,11.06666,2.63946
132.90000,11.07500,2.64079
133.00000,11.08333,2.64216
133.10000,11.09167,2.64325
133.20000,11.10000,2.64416
133.30000,11.10812,2.64397
133.40000,11.11666,2.64537
133.50000,11.12521,2.64664
133.60000,11.13375,2.64718
133.70000,11.14187,2.64913
133.80000,11.14979,2.64888
133.90000,11.15833,2.65073
134.00000,11.16687,2.65111
134.10000,11.17542,2.65213
134.20000,11.18354,2.65348
134.30000,11.19167,2.65437
134.40000,11.20000,2.65566
134.50000,11.20854,2.65566
134.60000,11.21708,2.65661
134.70000,11.22500,2.65789
134.80000,11.23312,2.65863
134.90000,11.24166,2.66060
135.00000,11.25041,2.66002
135.10000,11.25854,2.66263
135.20000,11.26646,2.66262
135.30000,11.27479,2.66476
135.40000,11.28333,2.66520
135.50000,11.29187,2.66517
135.60000,11.30021,2.66673
135.70000,11.30812,2.66796
135.80000,11.31646,2.66880
135.90000,11.32521,2.66971
136.00000,11.33375,2.67131
136.10000,11.34187,2.67120
136.20000,11.34979,2.67216
136.30000,11.35812,2.67287
136.40000,11.36687,2.67413
136.50000,11.37541,2.67485
136.60000,11.38354,2.67637
136.70000,11.39166,2.67685
136.80000,11.40000,2.67793
136.90000,11.40854,2.67968
137.00000,11.41708,2.68090
137.10000,11.42521,2.68130
137.20000,11.43312,2.68241
137.30000,11.44167,2.68367
137.40000,11.45042,2.68423
137.50000,11.45875,2.68505
137.60000,11.46687,2.68723
137.70000,11.47479,2.68814
137.80000,11.48333,2.68798
137.90000,11.49187,2.68976
138.00000,11.50021,2.69008
138.10000,11.50833,2.69201
138.20000,11.51646,2.69154
138.30000,11.52500,2.69277
138.40000,11.53375,2.69437
138.50000,11.54208,2.69586
138.60000,11.55021,2.69584
138.70000,11.55833,2.69749
138.80000,11.56687,2.69884
138.90000,11.57521,2.69935
139.00000,11.58354,2.70005
139.10000,11.59167,2.70073
139.20000,11.59979,2.70156
139.30000,11.60854,2.70311
139.40000,11.61687,2.70382
139.50000,11.62521,2.70410
139.60000,11.63333,2.70501
139.70000,11.64146,2.70598
139.80000,11.65021,2.70752
139.90000,11.65854,2.70866
140.00000,11.66687,2.70844
140.10000,11.67521,2.70870
140.20000,11.68354,2.71196
140.30000,11.69187,2.71167
140.40000,11.70021,2.71287
140.50000,11.70833,2.71274
140.60000,11.71646,2.71335
140.70000,11.72500,2.71524
140.80000,11.73333,2.71607
140.90000,11.74187,2.71666
141.00000,11.75021,2.71815
141.10000,11.75854,2.71955
141.20000,11.76687,2.71902
141.30000,11.77521,2.72150
141.40000,11.78333,2.72195
141.50000,11.79187,2.72366
141.60000,11.80000,2.72336
141.70000,11.80854,2.72421
141.80000,11.81687,2.72573
141.90000,11.82500,2.72591
142.00000,11.83333,2.72811
142.10000,11.84167,2.72821
142.20000,11.85000,2.72871
142.30000,11.85833,2.72993
142.40000,11.86667,2.73137
142.50000,11.87521,2.73219
142.60000,11.88354,2.73312
142.70000,11.89166,2.73415
142.80000,11.90000,2.73423
142.90000,11.90833,2.73604
143.00000,11.91667,2.73705
143.10000,11.92500,2.73788
143.20000,11.93333,2.73762
143.30000,11.94146,2.73877
143.40000,11.95000,2.74123
143.50000,11.95854,2.74200
143.60000,11.96708,2.74287
143.70000,11.97500,2.74323
143.80000,11.98333,2.74547
143.90000,11.99167,2.74559
144.00000,12.00042,2.74624
144.10000,12.00875,2.74778
144.20000,12.01667,2.74894
144.30000,12.02500,2.74901
144.40000,12.03333,2.74996
144.50000,12.04187,2.75076
144.60000,12.05021,2.75203
144.70000,12.05833,2.75293
144.80000,12.06666,2.75446
144.90000,12.07521,2.75473
145.00000,12.08396,2.75569
145.10000,12.09187,2.75654
145.20000,12.09979,2.75770
145.30000,12.10812,2.75788
145.40000,12.11666,2.75943
145.50000,12.12521,2.75928
145.60000,12.13333,2.76174
145.70000,12.14146,2.76214
145.80000,12.14979,2.76224
145.90000,12.15854,2.76487
146.00000,12.16708,2.76563
146.10000,12.17521,2.76591
146.20000,12.18312,2.76660
146.30000,12.19146,2.76748
146.40000,12.20041,2.76873
146.50000,12.20875,2.77080
146.60000,12.21687,2.77177
146.70000,12.22479,2.77231
146.80000,12.23333,2.77248
146.90000,12.24187,2.77356
147.00000,12.25041,2.77544
147.10000,12.25833,2.77548
147.20000,12.26646,2.77672
147.30000,12.27500,2.77652
147.40000,12.28375,2.77780
147.50000,12.29208,2.77937
147.60000,12.30021,2.78021
147.70000,12.30812,2.78068
147.80000,12.31667,2.78210
147.90000,12.32521,2.78352
148.00000,12.33354,2.78399
148.10000,12.34125,2.78518
148.20000,12.34958,2.78567
148.30000,12.35833,2.78670
148.40000,12.36708,2.78765
148.50000,12.37541,2.78776
148.60000,12.38354,2.78922
148.70000,12.39167,2.79022
148.80000,12.40021,2.79210
148.90000,12.40875,2.79187
149.00000,12.41687,2.79310
149.10000,12.42500,2.79431
149.20000,12.43312,2.79430
149.30000,12.44166,2.79577
149.40000,12.45021,2.79715
149.50000,12.45833,2.79716
149.60000,12.46667,2.79854
149.70000,12.47479,2.79951
149.80000,12.48354,2.80019
149.90000,12.49208,2.80125
150.00000,12.50042,2.80178
150.10000,12.50854,2.80337
150.20000,12.51687,2.80424
150.30000,12.52521,2.80352
150.40000,12.53354,2.80602
150.50000,12.54167,2.80717
150.60000,12.54958,2.80831
150.70000,12.55812,2.80841
150.80000,12.56667,2.80909
150.90000,12.57521,2.81056
151.00000,12.58375,2.81199
151.10000,12.59187,2.81265
151.20000,12.60021,2.81304
151.30000,12.60854,2.81465
151.40000,12.61687,2.81608
151.50000,12.62521,2.81586
151.60000,12.63333,2.81735
151.70000,12.64167,2.81730
151.80000,12.65021,2.81892
151.90000,12.65833,2.81989
152.00000,12.66687,2.82069
152.10000,12.67500,2.82187
152.20000,12.68333,2.82160
152.30000,12.69187,2.82261
152.40000,12.70021,2.82404
152.50000,12.70875,2.82558
152.60000,12.71687,2.82591
152.70000,12.72521,2.82624
152.80000,12.73333,2.82802
152.90000,12.74166,2.82738
153.00000,12.75000,2.82908
153.10000,12.75833,2.82986
153.20000,12.76646,2.83145
153.30000,12.77479,2.83217
153.40000,12.78354,2.83231
153.50000,12.79208,2.83355
153.60000,12.80042,2.83487
153.70000,12.80833,2.83519
153.80000,12.81667,2.83670
153.90000,12.82500,2.83784
154.00000,12.83354,2.83772
154.10000,12.84208,2.84066
154.20000,12.85000,2.83903
154.30000,12.85833,2.84041
154.40000,12.86667,2.84216
154.50000,12.87521,2.84304
154.60000,12.88354,2.84408
154.70000,12.89167,2.84339
154.80000,12.90000,2.84461
154.90000,12.90854,2.84538
155.00000,12.91708,2.84676
155.10000,12.92521,2.84812
155.20000,12.93333,2.84815
155.30000,12.94146,2.85028
155.40000,12.95000,2.85128
155.50000,12.95854,2.85121
155.60000,12.96667,2.85151
155.70000,12.97458,2.85236
155.80000,12.98312,2.85454
155.90000,12.99208,2.85442
156.00000,13.00042,2.85771
156.10000,13.00854,2.85707
156.20000,13.01646,2.85669
156.30000,13.02479,2.85742
156.40000,13.03354,2.85892
156.50000,13.04208,2.86093
156.60000,13.05021,2.86155
156.70000,13.05812,2.86226
156.80000,13.06667,2.86324
156.90000,13.07521,2.86373
157.00000,13.08375,2.86398
157.10000,13.09167,2.86512
157.20000,13.09958,2.86521
157.30000,13.10833,2.86695
157.40000,13.11708,2.86842
157.50000,13.12562,2.86924
157.60000,13.13333,2.86968
157.70000,13.14125,2.87038
157.80000,13.15000,2.87104
157.90000,13.15875,2.87312
158.00000,13.16687,2.87421
158.10000,13.17479,2.87423
158.20000,13.18291,2.87638
158.30000,13.19167,2.87688
158.40000,13.20062,2.87818
158.50000,13.20875,2.87849
158.60000,13.21667,2.87915
158.70000,13.22479,2.88036
158.80000,13.23354,2.88169
158.90000,13.24208,2.88266
159.00000,13.25021,2.88459
159.10000,13.25812,2.88391
159.20000,13.26646,2.88418
159.30000,13.27521,2.88441
159.40000,13.28375,2.88673
159.50000,13.29187,2.88729
159.60000,13.30000,2.88785
159.70000,13.30812,2.88951
159.80000,13.31687,2.89027
159.90000,13.32542,2.89100
160.00000,13.33375,2.89138
160.10000,13.34187,2.89261
160.20000,13.35000,2.89334
160.30000,13.35854,2.89485
160.40000,13.36687,2.89518
160.50000,13.37500,2.89698
160.60000,13.38292,2.89725
160.70000,13.39146,2.89753
160.80000,13.40021,2.89853
160.90000,13.40875,2.90017
161.00000,13.41708,2.90086
161.10000,13.42500,2.90150
161.20000,13.43333,2.90093
161.30000,13.44166,2.90195
161.40000,13.45021,2.90364
161.50000,13.45854,2.90439
161.60000,13.46667,2.90501
161.70000,13.47500,2.90592
161.80000,13.48354,2.90716
161.90000,13.49187,2.90773
162.00000,13.50000,2.90904
162.10000,13.50833,2.91053
162.20000,13.51667,2.91067
162.30000,13.52500,2.91155
162.40000,13.53354,2.91230
162.50000,13.54187,2.91313
162.60000,13.55021,2.91387
162.70000,13.55833,2.91541
162.80000,13.56667,2.91573
162.90000,13.57521,2.91726
163.00000,13.58333,2.91829
163.10000,13.59146,2.91737
163.20000,13.59979,2.91978
163.30000,13.60812,2.92079
163.40000,13.61687,2.92203
163.50000,13.62541,2.92222
163.60000,13.63354,2.92266
163.70000,13.64167,2.92408
163.80000,13.64979,2.92445
163.90000,13.65854,2.92548
164.00000,13.66708,2.92597
164.10000,13.67542,2.92716
164.20000,13.68333,2.92876
164.30000,13.69167,2.92933
164.40000,13.70021,2.93053
164.50000,13.70875,2.93226
164.60000,13.71687,2.93144
164.70000,13.72479,2.93236
164.80000,13.73333,2.93320
164.90000,13.74187,2.93416
165.00000,13.75041,2.93511
165.10000,13.75854,2.93784
165.20000,13.76646,2.93782
165.30000,13.77479,2.93719
165.40000,13.78354,2.93872
165.50000,13.79208,2.93861
165.60000,13.80000,2.94019
165.70000,13.80791,2.94213
165.80000,13.81625,2.94145
165.90000,13.82542,2.94437
166.00000,13.83396,2.94510
166.10000,13.84187,2.94547
166.20000,13.84979,2.94463
166.30000,13.85833,2.94538
166.40000,13.86729,2.94776
166.50000,13.87562,2.94850
166.60000,13.88354,2.94895
166.70000,13.89146,2.94932
166.80000,13.90000,2.95019
166.90000,13.90896,2.95168
167.00000,13.91708,2.95283
167.10000,13.92500,2.95430
167.20000,13.93312,2.95293
167.30000,13.94167,2.95433
167.40000,13.95041,2.95556
167.50000,13.95875,2.95636
167.60000,13.96667,2.95740
167.70000,13.97479,2.95796
167.80000,13.98333,2.95925
167.90000,13.99187,2.95966
168.00000,14.00021,2.96063
168.10000,14.00812,2.96049
168.20000,14.01646,2.96106
168.30000,14.02500,2.96266
168.40000,14.03396,2.96463
168.50000,14.04208,2.96482
168.60000,14.05000,2.96510
168.70000,14.05812,2.96721
168.80000,14.06687,2.96767
